business_id,name,address,city,state,latitude,longtitude,stars,review_count,is_open,categories
OS4MLcTRkUPSqL95N1DUuQ,Smiles At San Tan Ranch,"3592 S Atherton Blvd
Ste 112
Gilbert, AZ 85297",Gilbert,AZ,33.285218,-111.71703,3.5,3,True,Health & Medical; Periodontists; Dentists; Cosmetic Dentists
zw2iJahOnSxlzmRlF4al6g,The Cider Mill Gourmet Market & Sandwich Shop,"7240 E Main St
Ste C
Scottsdale, AZ 85251",Scottsdale,AZ,33.493385,-111.925028,4.0,38,True,Food; Specialty Food; Sandwiches; Restaurants
D0yhODS_OzXSI0W4tQoqdQ,Red Hot Robot,"6042 N 16th St
Phoenix, AZ 85016",Phoenix,AZ,33.5248915,-112.0476381,4.5,46,False,Shopping; Toy Stores
38TiseZcVyypjNzuOROOWQ,Grill Wrap Cafe,"4804 E Chandler Blvd
Ste 108
Phoenix, AZ 85048",Phoenix,AZ,33.305766,-111.979651,4.0,4,False,Mediterranean; Restaurants
5_tsOGJQDDl9iKOr8K79Rw,Blu Burger Grille,"9828 W Northern Ave
Ste 1705
Peoria, AZ 85345",Peoria,AZ,33.5514432,-112.2705607,4.0,66,True,Burgers; Restaurants
8vLEHHZJ-dk8M32bYti7eQ,Tmobile Arizona Ave & Loop 202,"1005 S Arizona Avenue
Chandler, AZ 85248",Chandler,AZ,33.290743,-111.8414277,3.0,3,True,Shopping; Mobile Phones
pJl_uYOIYeGOp_eljCgZWw,Inner Vision Yoga,"725 E Guadalupe Rd
Tempe, AZ 85283",Tempe,AZ,33.3637308,-111.9305248,4.5,7,True,Active Life; Yoga; Fitness & Instruction
_bsTEMjThKNd8CfiHBX6wg,Gangplank,"260 S Arizona Ave
Chandler, AZ 85225",Chandler,AZ,33.2997534,-111.8416714,5.0,35,True,Local Services
NzMBaVChiuPZnBESqTS4dg,Abbott Jeremy J DDS,"6345 E Bell Rd
Scottsdale, AZ 85254",Scottsdale,AZ,33.640232,-111.9432645,3.5,3,True,Health & Medical; Dentists; General Dentistry; Cosmetic Dentists
0HTnlz0k8vK4V1mXc9TPzg,Scottsdale Academy,"6315 E Thunderbird Rd
Scottsdale, AZ 85254",Scottsdale,AZ,33.6111138,-111.9442517,4.5,4,True,Local Services; Preschools; Education; Child Care & Day Care; Elementary Schools
bEGEVhL86L-2d-wSqAWhfw,Legacy Golf Resort,"6808 S 32nd St
Phoenix, AZ 85042",Phoenix,AZ,33.3847552,-112.0129013,3.5,23,True,Active Life; Resorts; Golf; Hotels & Travel
KtsxJfAcDoNjhmTZeZtFmw,Arizona Historical Society Museum,"1300 N College Ave
Tempe, AZ 85281",Tempe,AZ,33.442722,-111.933239,3.5,3,True,Museums; Arts & Entertainment
-IEBe1UpCz8-dTAp8_fClw,Garduno's Margarita Factory & Blue Agave,"8787 N Scottsdale Rd
Ste 102
Paradise Valley, AZ 85253",Paradise Valley,AZ,33.546,-111.96828,2.5,20,True,Mexican; Restaurants
sG8fgVpv5-2XmwOs-Sr7RA,Rita's,"740 South Mill Ave
Ste 110
Tempe, AZ 85281",Tempe,AZ,33.42263,-111.940813,4.5,3,True,Food; Desserts; Ice Cream & Frozen Yogurt
ZrTuifpoIR4xffFykF0jMQ,Fry's Food & Drug Stores,"9043 W Olive Ave
Peoria, AZ 85345",Peoria,AZ,33.564642,-112.253687,4.0,5,True,Food; Grocery; Shopping; Drugstores
urrL01OBJDVuKiZ_GvT-EA,Shalimar Country Club,"2032 E Golf Ave
Tempe, AZ 85282",Tempe,AZ,33.397228,-111.89743,3.5,10,True,Active Life; Burgers; Golf; Restaurants
zC3wliBhYA7MkOel6qtuTw,Radioshack,"12605 N Tatum Blvd
Phoenix, AZ 85032",Phoenix,AZ,33.6026665,-111.9784706,3.5,3,False,Shopping; Mobile Phones
VgOnAwmaca49g5ESmZrcng,Frenzy Stamper,"7064 E 5th Ave
Scottsdale, AZ 85251",Scottsdale,AZ,33.4981611,-111.9285767,4.0,11,True,Arts & Crafts; Shopping; Hobby Shops
jYyfLGMURG2pQ6k80R4eZA,Sun Cyclery,"5833 N 7th St
Phoenix, AZ 85014",Phoenix,AZ,33.523342,-112.0648366,4.5,18,True,Sporting Goods; Bikes; Shopping
v8Tz2WYLTsD3HV3nu5hevQ,Brighton Collision Centers,"725 E Chandler Blvd
Chandler, AZ 85225",Chandler,AZ,33.3060144,-111.8295058,4.5,4,True,Automotive; Body Shops
MDzYAjCXVbv1Dna7DSfWbw,Lena's Flowers & Gifts,"522 N Gilbert Rd
Gilbert, AZ 85234",Gilbert,AZ,33.359898,-111.790191,3.5,3,True,Flowers & Gifts; Shopping; Event Planning & Services; Florists; Caterers
P1CDEhEQZz5bK-sSqkRD0g,The House of Rice Store,"3221 N Hayden Rd
Scottsdale, AZ 85251",Scottsdale,AZ,33.4853168,-111.9087436,4.0,17,True,Food; Grocery
sCa3a9H2Wz-HPL4NC8D3xA,Julioberto's,"229 E Dunlap Ave
Phoenix, AZ 85020",Phoenix,AZ,33.567479,-112.070152,2.0,4,True,Mexican; Restaurants
wbgSxmuquSeAhtUEWcjAJQ,Wright Orthodontics,"453 W 5th St
Mesa, AZ 85201",Mesa,AZ,33.4240123,-111.8412361,5.0,3,True,Oral Surgeons; Health & Medical; Dentists; Orthodontists
cM_Pgssgemse4PefTNnvrw,Chompie's,"3202 E Greenway Rd
Ste 1281
Phoenix, AZ 85032",Phoenix,AZ,33.6283281,-112.013151,4.5,3,False,Food; Delis; Bagels; Restaurants
1VxpVxY6X93m2C1hLGLAOw,Cactus Childrens Clinic PC,"5310 W Thunderbird Road
Suite 300
Glendale, AZ 85306",Glendale,AZ,33.6108883,-112.1740004,4.5,4,True,Doctors; Health & Medical; Pediatricians
IdxOuGJ0mr-5vSSh6YX90g,La Milk Depot,"1626 N 87th Street
Scottsdale, AZ 85257",Scottsdale,AZ,33.4669403,-111.8963193,4.5,7,True,Food; Grocery
KiCFtB4Y-wNLmPPjefLeJg,Taco Bell,"1740 N Pebble Creek Pkwy
Goodyear, AZ 85338",Goodyear,AZ,33.466401,-112.392713,2.5,5,True,Fast Food; Restaurants
ZPAqjcOKeloLA7-y5kFuDQ,For Nails Only,"4432 N Miller Rd
Ste 103
Scottsdale, AZ 85251",Scottsdale,AZ,33.5014554,-111.9182019,3.0,5,True,Beauty & Spas; Nail Salons
ix0DXMpqXzT1JBDfeYuvEA,Paradise Bakery,"2156 E Williams Field Rd
Ste 101
Gilbert, AZ 85296",Gilbert,AZ,33.308653617857,-111.74390364307,4.0,21,True,Sandwiches; Restaurants
wyzV5-IKq9lfN8Upaf7KSg,Baskin Robbins,"6501 E Greenway Pkwy
Ste 2
Scottsdale, AZ 85254",Scottsdale,AZ,33.6251792,-111.9404813,3.0,5,True,Food; Ice Cream & Frozen Yogurt
H-99nG_KfynWPXh84TKj8A,Copper Kettle-Salads Balti & Taandoori Grill,"1941 W Guadalupe Rd
Ste 102
Mesa, AZ 85202",Mesa,AZ,33.362719,-111.8761389,3.5,31,False,Pakistani; Indian; Buffets; Restaurants
_cBpwhLLV3_V34HhYV_W7g,Fantastic Sam's,"267 E Bell Rd Ste 2
Phoenix, AZ 85022",Phoenix,AZ,33.6401986,-112.0703864,3.0,4,True,Hair Salons; Beauty & Spas
kApEJUSJFIMitJRrhutAfA,Hyatt Place,"7300 E 3rd Ave
Scottsdale, AZ 85251",Scottsdale,AZ,33.4969177,-111.924017,4.0,26,True,Hotels & Travel; Event Planning & Services; Hotels
T1yCCJecXAN7dDwO27_0jw,Jimmy John's,"2170 N Arizona Ave
Chandler, AZ 85225",Chandler,AZ,33.3395385742188,-111.84252166748,4.5,3,True,Food; Food Delivery Services; Delis; Sandwiches; Restaurants
s5roBvbA79SQaO4FHkJgGw,My Mother's Restaurant,"4130 N 19th Ave
Phoenix, AZ 85015",Phoenix,AZ,33.4956035,-112.0999122,4.0,39,True,Food; Desserts; Sandwiches; Restaurants; Barbeque; Pizza
cKxXBvOithS-Ic5KnhEKrg,Carrabba's Italian Grill,"1060 North 54th Street
Chandler, AZ 85226",Chandler,AZ,33.3208915,-111.9686247,3.5,38,True,Seafood; Restaurants; Italian
pWPzxPPXN4IqI7RUU_8KKw,New Tokyo Food Market,"3435 W Northern Ave
Phoenix, AZ 85051",Phoenix,AZ,33.5529745,-112.1333594,4.5,20,True,Food; Ethnic Food; Specialty Food; Japanese; Restaurants
Rj5gyaRIIwDX_OJa1LlE4A,Chick Rotisserie & Wine Bar,"3943 E Camelback Rd
Phoenix, AZ 85018",Phoenix,AZ,33.5097951,-111.9956764,3.0,38,True,Bars; American (Traditional); Nightlife; Restaurants
v_fV3nYIZQRGBdRL9jXeAQ,RiteWay Catering & Food Truck,"Phoenix, AZ 85004",Phoenix,AZ,33.5691016365423,-111.890108509272,4.0,9,True,Southern; Food Stands; Restaurants
QKGZajo_Xm6AW3lHkU9Mmg,Mastro's Steakhouse,"8852 E Pinnacle Peak Rd
Scottsdale, AZ 85255",Scottsdale,AZ,33.6987337,-111.8899216,4.5,82,True,Steakhouses; Restaurants
M2XakHiHqx0EuBsGh_RhNw,Lush,"2344- 3111 W Chandler Blvd
Chandler, AZ 85226",Chandler,AZ,33.3022462,-111.897967,5.0,5,True,Shopping; Cosmetics & Beauty Supply; Beauty & Spas
jf5bA7yLpGny5aeRVzKPWw,"Samuel Bailey, M.D.","6950 E Chauncey Ln
Ste 100
Phoenix, AZ 85054",Phoenix,AZ,33.652086,-111.930669,3.0,5,True,Allergists; Doctors; Ear Nose & Throat; Health & Medical
b-rVzh2NtjsqL7JJ_dDf0Q,Travelodge,"6935 E 5th Ave
Scottsdale, AZ 85251",Scottsdale,AZ,33.495911,-111.931525,1.5,3,True,Hotels & Travel; Event Planning & Services; Hotels
tvyOw9dBJ-ds5fEXMTjzfQ,Clarendon Kitchen + Bar C4,"401 W Clarendon Ave
Phoenix, AZ 85013",Phoenix,AZ,33.49112,-112.079081,3.0,31,False,Bars; Mexican; Nightlife; Lounges; American (New); Restaurants
xjNrD2KlDvY2mA1JceVCZA,Denny's,"1343 W Broadway Rd
Tempe, AZ 85282",Tempe,AZ,33.4071871,-111.9598315,2.0,4,True,American (Traditional); Restaurants
rkbe2bfskoPY-K_mcYjSYw,Lakeshore Learning Store,"4819 E Ray Rd
Phoenix, AZ 85044",Phoenix,AZ,33.3196304,-111.9790261,4.0,4,True,Arts & Crafts; Art Supplies; Shopping; Toy Stores
oTbVnCAZEKees7bFMAU2FQ,Andrews Restaurant Supply,"1719 E Southern Ave
Tempe, AZ 85282",Tempe,AZ,33.3929847,-111.9107627,4.5,3,True,Local Services
omxi9nCCCM9OXVGsQQ1L5w,Ippei,"7000 E. Mayo Blvd
Ste 190
Phoenix, AZ 85054",Phoenix,AZ,33.6556844,-111.9300279,4.0,5,False,Sushi Bars; Japanese; Restaurants
6G8FMxuYzz1ye4a386Rc_w,Scottsdale Healthcare Shea,"9007 E Shea Blvd
Scottsdale, AZ 85260",Scottsdale,AZ,33.582323,-111.885977,4.0,22,True,Health & Medical; Hospitals
XguGFMUSEMz4wx_2G-otyA,Siamese Kitchen,"4352 W Olive Ave
Glendale, AZ 85302",Glendale,AZ,33.5674562,-112.1528407,4.0,31,True,Thai; Restaurants
bo7pxmvcRlZURzhfmIL4zw,Cave Creek Wines,"21023 N Cave Creek Rd
Phoenix, AZ 85024",Phoenix,AZ,33.67722,-112.029184,5.0,5,False,"Food; Beer, Wine & Spirits"
y09589YKY953yYzK4JxcRg,AT&T,"Scottsdale Rd & Camelback Rd
Scottsdale, AZ 85250",Scottsdale,AZ,33.5023464,-111.9262528,3.5,4,True,Shopping; Mobile Phones
TYypDpVtkAV_d0FXULrawA,Meat Market Vintage,"1020 S Mill Ave
Ste C
Tempe, AZ 85281",Tempe,AZ,33.418499,-111.940305,5.0,6,True,"Used, Vintage & Consignment; Fashion; Shopping"
cDrqjvg2KEyJm3QS3KAJ2Q,Dooby's Grill Cafe,"2909 S Dobson Rd
Mesa, AZ 85202",Mesa,AZ,33.3624072,-111.8763611,3.5,13,False,Mediterranean; Restaurants
es5oJtSvYWy9NxILlARMSg,Filibertos Mexican Food,"3636 E Baseline Rd
Mesa, AZ 85206",Mesa,AZ,33.3794674449711,-111.752994060516,2.5,9,True,Mexican; Restaurants
mQUC-ATrFuMQSaDQb93Pug,Cracker Barrel,"9312 W Glendale Ave
Glendale, AZ 85305",Glendale,AZ,33.538096,-112.260068,4.0,24,True,American (Traditional); Restaurants
gMMAz-WbNpl_825lWbMnkw,Barneys New York,"Scottsdale Fashion Square
4500 N Scottsdale Rd
Scottsdale, AZ 85251",Scottsdale,AZ,33.493947,-111.922301,3.5,20,True,Fashion; Shopping; Beauty & Spas; Men's Clothing; Cosmetics & Beauty Supply; Women's Clothing
SOMIalSJTUb2yGCe4mhg-A,Az Music,"3510 E Bell Rd
Ste 8
Phoenix, AZ 85032",Phoenix,AZ,33.6412984,-112.0063922,4.5,9,True,Musical Instruments & Teachers; Shopping
EvtjjnRkHX00rhqgrLwaqA,Berry Good Frozen Yogurt,"20851 N 83rd Ave
Ste 4
Peoria, AZ 85382",Peoria,AZ,33.673234,-112.238293,3.5,4,False,Food; Ice Cream & Frozen Yogurt; Juice Bars & Smoothies
KUyz0Qe60tov7dkfnzl19w,AutohausAZ,"2850 South Roosevelt St
Ste 102
Tempe, AZ 85282",Tempe,AZ,33.398192,-111.949418,4.5,5,True,Automotive; Auto Parts & Supplies
Oex3VZYYYHSQRHIlgoHnLA,Subway,"6977 N Hayden Rd
Scottsdale, AZ 85250",Scottsdale,AZ,33.5375264,-111.9082381,4.0,3,True,Fast Food; Sandwiches; Restaurants
X5yCsLd8Ht8Mgw8poasC7Q,Sunchain Tanning,"1840 E Warner Rd
Ste 122
Tempe, AZ 85284",Tempe,AZ,33.335548,-111.907832,3.5,3,True,Tanning; Beauty & Spas
YQ6Qsm54BfEyh4eKjQYLtw,Stan's Magic Handyman Service,"Scottsdale, AZ 85259",Scottsdale,AZ,33.5910441,-111.7972384,5.0,3,True,Painters; Handyman; Home Services
vUmCtldBjn_AuHW4tg2LZQ,Larry's Place,"20027 N Cave Creek Rd
Phoenix, AZ 85024",Phoenix,AZ,33.6678540087232,-112.029637098312,3.5,6,True,Dive Bars; Bars; Nightlife
WUZxVr_CaRqEQgzvyeK5tw,IKEA,"2110 W Ikea Way
Tempe, AZ 85281",Tempe,AZ,33.3406452,-111.9701824,4.0,175,True,Shopping; Home Decor; Home & Garden; Furniture Stores
OsBdaxPwMOeeH-8uGpJDZA,Fast-Fix Jewelry and Watch Repairs,"Next to Sears
4550 E Cactus Rd
Phoenix, AZ 85032",Phoenix,AZ,33.5990613,-111.9819747,4.0,4,True,Shopping; Jewelry
uGigq_Nwcz7fK0Knkci8rQ,Dream Dinners,"3820 E Ray Rd
Phoenix, AZ 85044",Phoenix,AZ,33.317532,-112.00313,5.0,4,True,Food; Do-It-Yourself Food
pa_Ft6pLLWo-w_iopBsu0g,Golden Panda,"13849 N 19th Ave
Phoenix, AZ 85023",Phoenix,AZ,33.6123561,-112.0995217,4.0,6,True,Fast Food; Chinese; Restaurants
iDoigI3605ixHl_qHly3Tg,Ruth's Chris Steak House,"2201 E Camelback Rd
Ste 106-A
Phoenix, AZ 85016",Phoenix,AZ,33.5088428,-112.0342897,4.0,65,True,Steakhouses; Restaurants
rER6cM3zUBiw_dg0VRW6bg,Big Lots,"701 N Gilbert Rd
Gilbert, AZ 85234",Gilbert,AZ,33.3622517,-111.7896476,3.5,3,True,Department Stores; Fashion; Shopping
9cmq0_NV08ejfNsSgr2c-Q,Maui Wowi Hawaiian Coffee & Smoothies,"5929 W Peoria Ave
Ste 105
Glendale, AZ 85302",Glendale,AZ,33.581473,-112.186721,4.5,17,True,Coffee & Tea; Hawaiian; Food; Venues & Event Spaces; Caterers; Juice Bars & Smoothies; Event Planning & Services; Restaurants
VW1X7H_9WoAZNvt67yHtlA,Kmart,"3401 W Greenway Rd
Phoenix, AZ 85053",Phoenix,AZ,33.6252709,-112.1319062,3.5,5,True,Department Stores; Fashion; Shopping
106JT5p8e8Chtd0CZpcARw,Arizona Coffee Connection,"1020 E Pecos Rd
Chandler, AZ 85225",Chandler,AZ,33.3181,-111.8332,4.5,12,False,Food; Coffee & Tea
rwQIBAM_kHtVl1Ks8Flexw,Cafe Wasabi,"3223 S McClintock Dr
Tempe, AZ 85280",Tempe,AZ,33.3939224,-111.9091205,3.0,52,True,Sushi Bars; Restaurants
EisnS8lX8Ky9QmLMqYV57Q,Walmart,"5010 N 95th Avenue
Glendale, AZ 85305",Glendale,AZ,33.5101439,-112.266274,2.5,3,True,Department Stores; Grocery; Fashion; Shopping; Food; Mobile Phones
jbKVbSz51F8IcewsiRQu4A,Golden Buddha,"668 N 44th St
Phoenix, AZ 85008",Phoenix,AZ,33.4552907,-111.9878697,3.0,140,False,Chinese; Restaurants
PqwLZoOF_qJf6NoN9OyFbg,Arizona Airbrush Studio,"4413 N Saddlebag Trl
Ste 4
Scottsdale, AZ 85251",Scottsdale,AZ,33.500983,-111.921935,5.0,5,True,Tanning; Beauty & Spas
iPxUYvC8tgt5rBr-IZlSeg,Luu's Chicken Bowl,"10876 N 32nd St
Phoenix, AZ 85028",Phoenix,AZ,33.5849412,-112.0133842,4.5,27,True,Fast Food; Japanese; Restaurants
nKrK1aK2uWtL57Q3ShH6Hg,Yume Sushi Grill,"16459 N Scottsdale Rd
Ste 119
Scottsdale, AZ 85254",Scottsdale,AZ,33.6355242,-111.9253385,4.0,71,True,Korean; Sushi Bars; Restaurants
sS0bWeEwC04bDP-IvPQqrw,Mercato del Gelato,"2000 E Rio Salado Pkwy
Ste 1065
Tempe, AZ 85281",Tempe,AZ,33.4329724,-111.9043028,4.5,4,False,Food; Desserts
x55m0oB4eVv6pCnxR_9K4g,El Ranchero Restaurant,"683 W Wickenburg Way
Wickenburg, AZ 85390",Wickenburg,AZ,33.9662303,-112.7428224,4.5,24,True,Mexican; Restaurants
uah5bJG_bYhHFe0p1t1m0w,Hot Dog on a Stick,"Fiesta Mall
1445 W Southern Ave, Space 2109
Mesa, AZ 85202",Mesa,AZ,33.3892,-111.86058,3.5,4,True,Hot Dogs; Restaurants
IM-9thHqQbBK5tX5MfTzBQ,Chompie's Restaurant & Bakery,"Mercado Del Rancho Center
9301 E Shea Blvd
Scottsdale, AZ 85260",Scottsdale,AZ,33.5822419728561,-111.882346097728,3.0,132,True,Food; Bakeries; Delis; Bagels; Restaurants
KEHxf2HbWOSGVCQgUQ7DYg,Broadstone Ancala,"11545 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85259",Scottsdale,AZ,33.59082,-111.837298,2.0,8,True,Home Services; Real Estate; Apartments
TUM0RS3QDhZaGk5DPkncPw,German Car Service,"2608 N Scottsdale Rd
Scottsdale, AZ 85257",Scottsdale,AZ,33.4771519,-111.926615,4.5,7,True,Auto Repair; Automotive
L4TD9S0FnP3jBpuOJkIu8w,C & R Tires Automotive,"17225 N Tatum Blvd
Phoenix, AZ 85032",Phoenix,AZ,33.643228,-111.976893,3.5,3,True,Auto Repair; Automotive; Tires; Oil Change Stations
Bdwv20CSRQ6hGlkQtn67xw,Water & Ice,"5115 W Southern Ave
Laveen, AZ 85339",Laveen,AZ,33.391334,-112.169054,4.5,6,True,Food; Ice Cream & Frozen Yogurt; Barbeque; Restaurants
3BOGWi4iykpxxBSYHLrdOg,Scottsdale Tailoring,"4320 N Miller Road
Scottsdale, AZ 85251",Scottsdale,AZ,33.499236,-111.9177014,1.0,7,True,Leather Goods; Sewing & Alterations; Fashion; Shopping; Local Services
pYSZAk_Vwq72mqCEW75uAQ,C & R Tires Automotive,"2010 W Parkside Ln
Phoenix, AZ 85027",Phoenix,AZ,33.6959741,-112.1026406,4.0,5,True,Auto Repair; Automotive; Tires; Oil Change Stations
8v1dNXsjY4tJBu3YzwSz4w,Neo Nails,"975 E Riggs Rd
Chandler, AZ 85249",Chandler,AZ,33.2185929,-111.8261012,4.5,3,True,Beauty & Spas; Nail Salons
YYqKy67JfXfCSyYcxmVw9w,"Joseph C Lindstrom, MD","1501 N Gilbert Rd
Ste 200
Gilbert, AZ 85234",Gilbert,AZ,33.3737654,-111.789962,1.5,3,True,Doctors; Health & Medical; Obstetricians & Gynecologists
bygCmRIxMiLjs66Qf3whSA,Einstein Bros Bagels,"6350 S McClintock Dr
Tempe, AZ 85283",Tempe,AZ,33.364213,-111.911785,3.5,11,True,Food; Bagels; Delis; Restaurants
me3myIgtuIgLEC5jd97uZw,Top's Liquor,"403 W University Dr
Tempe, AZ 85281",Tempe,AZ,33.421657,-111.944749,4.5,61,True,"Food; Beer, Wine & Spirits"
A9TCNsHFQvRcsZ6zOB7Xxg,Old El Paso Tamales,"730 E Brown Rd
Mesa, AZ 85203",Mesa,AZ,33.4356882,-111.8153347,4.5,25,True,Mexican; Restaurants
vypbBexHcr-5k4l8LQIF6w,Bank of America,"1950 E Camelback Road
Phoenix, AZ 85016",Phoenix,AZ,33.5098341,-112.0390054,3.5,4,True,Banks & Credit Unions; Financial Services; Mortgage Brokers; Home Services; Real Estate
LCnxDGs7sx3IhxcW2wisZw,Music Brokers,"4420 N Central Ave
Phoenix, AZ 85012",Phoenix,AZ,33.501055,-112.074334,4.5,7,True,Musical Instruments & Teachers; Shopping; Pawn Shops
gCrOuXBiPxUZiXDU2rBLWg,Gentleman Joe's Barber Shop,"10 W Adams St
Phoenix, AZ 85003",Phoenix,AZ,33.4493307,-112.0739121,4.5,8,True,Barbers; Beauty & Spas
CGne_Sr7m9HT4ztsWQw6Aw,Today's Dental,"10850 S 48th St
Phoenix, AZ 85044",Phoenix,AZ,33.3472422,-111.9806654,4.0,4,True,Health & Medical; Dentists; General Dentistry
h5--BdX6TAV3G1Xon8SEbQ,J Dewey Property Inspection,"4202 E Hano St
Phoenix, AZ 85044",Phoenix,AZ,33.343096,-111.993181,3.5,3,True,Home Services; Home Inspectors
utgdjsDYZ8boRpbUfJDRYg,Fresh & Easy Neighborhood Market,"4588 S Higley Rd
Gilbert, AZ 85297",Gilbert,AZ,33.318392,-111.71108,3.0,7,True,Food; Grocery
bFvqYJhVQ3BQIMSVnQdVNA,My Daddy's Bakery and Cafe,"11677 W Bell Road
Surprise, AZ 85374",Surprise,AZ,33.6384459,-112.3114297,3.5,11,True,Bakeries; Food
VrGkQaFLDwkeFdjJ4YbvaA,Advanced Dent Removal,"Gilbert, AZ 85234",Gilbert,AZ,33.3650631,-111.7495419,3.5,3,True,Automotive; Body Shops
AIN4FSq5ZM4Il5BzXzMNXg,Cracker Barrel Old Country Store,"1007 N Dobson Rd
Mesa, AZ 85201",Mesa,AZ,33.434845147585,-111.86769035699,3.5,57,True,American (New); Sandwiches; Restaurants
eScIXduGMkJzv3djJIAGFw,Behind the Mask Hockey Supply,"3131 E Thunderbird Rd
Phoenix, AZ 85032",Phoenix,AZ,33.609866,-112.013801,5.0,3,True,Sporting Goods; Shopping
xfk9eY8gmwn8qsbyd-W6lQ,Honey Bear's BBQ,"5012 E Van Buren St
Phoenix, AZ 85008",Phoenix,AZ,33.4514039,-111.973603,3.5,96,True,Barbeque; Restaurants
x4L42igQPv4TFlqGR2Wthg,Grimaldi's,"20715 N Pima Rd
Scottsdale, AZ 85255",Scottsdale,AZ,33.6729823,-111.8904749,4.0,83,True,Pizza; Restaurants
TisnIBR2lMvT1DMC95_eHg,Paradise Bakery & Cafe,"7145 E Indian School Rd
Scottsdale, AZ 85251",Scottsdale,AZ,33.494651,-111.927127,3.5,19,True,Bakeries; Food; Breakfast & Brunch; Delis; Restaurants
oXKPSI-RUqOvmuSCh_DEQQ,Mastro's Ocean Club,"15045 N Kierland Blvd
Scottsdale, AZ 85254",Scottsdale,AZ,33.6241241,-111.9307637,4.0,184,True,Seafood; Steakhouses; Restaurants
le8cKwXZRRAk_6abN5J6JA,A Plus Auto Repair and Service,"2056 W Southern Ave
Mesa, AZ 85202",Mesa,AZ,33.3934759,-111.8762013,3.5,3,True,Tires; Automotive; Auto Repair
H3IBlFr4WTmMupkUcX7cDA,Sonic,"1919 W Deer Valley Road
Phoenix, AZ 85027",Phoenix,AZ,33.683286,-112.101067,3.5,5,True,Restaurants
eUML21oLQDJv4QHSAnA_Hw,Tony's Bagels and Deli,"91st Ave & Thunderbird Rd
Glendale, AZ 85381",Glendale,AZ,33.5376484,-112.2551914,4.5,6,True,Food; Bagels
VjzclBdSXmf6uNrD0DG2bg,Schlotzsky's,"10070 N 90th St
Scottsdale, AZ 85258",Scottsdale,AZ,33.5775051,-111.8859721,3.0,5,True,Fast Food; Sandwiches; Restaurants
WrmINimjsTWhk3x8vHdRRA,Diamante's Salon and Spa,"20783 N 83rd Ave
Ste 101
Peoria, AZ 85382",Peoria,AZ,33.673033,-112.237787,4.0,5,True,Hair Salons; Beauty & Spas
Xk3inJcuBGLhavUcdlINZA,Crudo,"3603 E Indian School Rd
Ste B
Phoenix, AZ 85018",Phoenix,AZ,33.4951572,-112.0040831,4.5,38,True,Restaurants; Italian
6imLt53br7SJ3av07jjH7w,Hanny's,"40 N 1st St
Phoenix, AZ 85004",Phoenix,AZ,33.4492414,-112.072854,3.5,318,True,Bars; Nightlife; Lounges
d4ecQNQTYDW5nH6r8z4tcg,Belinda's Pickles,"Phoenix, AZ",Phoenix,AZ,33.4483771,-112.0740373,4.5,3,True,Food; Specialty Food
7Vqrh77SOYwZ3_AOK-TTiQ,Baja Beach Bar,"10500 N Scottsdale Rd
Scottsdale, AZ 85254",Scottsdale,AZ,33.5818813,-111.9261154,4.5,4,False,Bars; Mexican; Nightlife; Restaurants
duHUQFn7K-Ybs1rPI4AOEQ,Z'Tejas Southwestern Grill,"7014 E Camelback Rd
Scottsdale, AZ 85251",Scottsdale,AZ,33.5025941,-111.9296765,3.5,95,True,Tex-Mex; Restaurants
RE8VQAjKtowpuE9GVB1YbA,Bath & Body Works,"4568 E Cactus Rd
Phoenix, AZ 85032",Phoenix,AZ,33.6011167,-111.9834389,5.0,4,True,Shopping; Cosmetics & Beauty Supply; Beauty & Spas
SDwYQ6eSu1htn8vHWv128g,Postino Arcadia,"3939 E Campbell Ave
Phoenix, AZ 85018",Phoenix,AZ,33.502191,-111.996292,4.5,575,True,Wine Bars; Bars; Restaurants; Nightlife; Italian
XGl6nL5I21Lm8XmkfnNvsw,Karaikudi Palace,"8752 E Shea Blvd
Ste C11
Scottsdale, AZ 85260",Scottsdale,AZ,33.5824859,-111.892395,4.0,11,True,Indian; Buffets; Restaurants
2qf-0qkDNh7r8iU0498htQ,Whataburger,"1947 W Broadway Rd
Mesa, AZ 85202",Mesa,AZ,33.407131,-111.873552,4.0,6,True,Burgers; Restaurants
2E5iuTckRcbtJm2pC1tIlQ,Samurai Sam's Teriyaki Grill,"10105 E Via Linda
Scottsdale, AZ 85258",Scottsdale,AZ,33.5733051,-111.8629763,3.5,6,True,Japanese; Restaurants
Evg8IfqcHSyTPV9sLNhArw,Brows & Waxing With Laura,"7105 E 1st Ave
Ste 10
Scottsdale, AZ 85251",Scottsdale,AZ,33.493753,-111.928103,5.0,12,True,Hair Removal; Beauty & Spas
vvO6do2NjoSrbqDedCkDkQ,"Dawn Cohen, MD","Healthy Outlook Family Medicine
1835 W Missouri Ave
Phoenix, AZ 85015",Phoenix,AZ,33.516595,-112.098838,4.0,9,True,Doctors; Health & Medical; Family Practice
qw8tzQGrA0lGgDBsMHAr9w,Genghis Grill - The Mongolian Stir Fry,"7350 W Bell RD
Ste 201
Glendale, AZ 85308",Glendale,AZ,33.638626,-112.217296,3.0,32,True,Asian Fusion; Mongolian; Restaurants
